caseid,reportedon,category,statuscode,casetype,Cops-Rops,sqlrequired,expclosedate,closedate,aging,currentowner,ConfigurationEffort[Hr],PM Effort [Hr],TestingEffort [Hr],TotalEffort [Hr],L1 Doc Approval,L2 Doc Approval,L3 Doc Approval,channel,details,subject
524119,14-10-2025,Configuration,Resolved,CR,CompanyOps,No,21-10-2025,22-10-2025,55 D,Deepali Kumari,1,0.05,0.1,1.15,Yes,Yes,Yes,Email,Email Syndication,"Email Syndication : Account Creation: Bahrain Credit, DMI Finance, UHFPL"
524131,14-10-2025,Configuration,Resolved,CR,CompanyOps,No,21-10-2025,22-10-2025,55 D,Anubhav Gupta,0.25,0.01,0.03,0.29,Yes,Yes,Yes,Web,"Please correct my reporting manager to ""Himanshu Mishra "" on the portal.",Reporting manager mapping correction
524497,16-10-2025,Configuration,Resolved,CR,CompanyOps,No,23-10-2025,22-10-2025,53 D,Anubhav Gupta,0.25,0.01,0.03,0.29,Yes,Yes,Yes,Email,Email Syndication,Email Syndication : Request for access to travel desk my portal
524567,16-10-2025,Configuration,Resolved,Incident,CompanyOps,No,23-10-2025,22-10-2025,53 D,Deepali Kumari,1,0.05,0.1,1.15,Yes,Yes,Yes,Web,"Hi Team,

Please deactivate below user id in MY Portal.

EC3668	Samiya Mujahid Kazi	samiya.kazi@businessnext.com
EC2608	Divyanshu Shukla	divyanshu.shukla@businessnext.com
EC2811	Vivek Chauhan	vivek.chauhan@businessnext.com
EC2757	Abhishek Surendra Kadam	abhishek.kadam@businessnext.com",User deactivate
525982,31-10-2025,User Creation,Invalid,CR,CompanyOps,No,11-07-2025,11-04-2025,38 D,Niharika Verma,0,,,,No,No,No,Web,"Hi Team,

Previous with Project Manager role, I use to have access to Mass update for Cases, Modules & WUD. Now when I checked for updating the cases, realized that access is not available.
This was needed since we need to update the status of multiple cases raised by Customer or Delivery dates like UAT Dates in Project Modules & WUD.

Request you to grant access to Mass Update for these modules. 

Thanks.","Mass Update Option for Cases, Modules & WUD for Project Manager role"
526178,11-03-2025,Configuration,Resolved,Incident,CompanyOps,No,11-10-2025,14-11-2025,35 D,Anubhav Gupta,1,0.05,0.1,1.15,Yes,Yes,Yes,Web,"Greetings Team,

Daily, multiple new cases are created and reflected in Kulvir Saini's Case list. We request that you please review the process through which these are created.
Attached are the multiple SS for your reference.

Earlier, we raised the MPR 00524806, which was marked as Invalid by @Niharika Verma.  For your information, we want to inform you that these cases are not code review cases.
The subjects of these cases are Test, and for code review cases, an email was also received by Kulvir. However, for these cases, no emails were received.

Request you to please recheck and do not close the cases with a proper response.

Thanks
Deepak Saini","Daily, multiple new cases are created and reflected in Kulvir Saini's Case list"
524186,15-10-2025,Configuration,Resolved,CR,CompanyOps,No,22-10-2025,15-10-2025,54 D,Anubhav Gupta,0.25,0.01,0.03,0.29,Yes,Yes,Yes,Web,"Hi Team,

I am requesting to change my role to ESG and my Reporting manager to Rohit Kumar - EC2352.
I am facing an issue with timesheet approval.
My Details are as follows:

Name: Christ Rodrigues
Employee code - EC1222",Request - Team change to ESG and Reporting to Rohit Kumar - EC2352
524126,14-10-2025,Configuration,Resolved,CR,CompanyOps,No,21-10-2025,15-10-2025,55 D,Anubhav Gupta,2,0.1,0.2,2.3,Yes,Yes,Yes,Web,"Hi Team 

Please correct my team Hierarchy on portal for timesheet tracking and approvals. Screen shot attached for the reference.",Correct Hierarchy mapping of my team for timesheet approval
524044,14-10-2025,Configuration,Resolved,Incident,CompanyOps,No,21-10-2025,15-10-2025,55 D,Anubhav Gupta,0.25,0.01,0.03,0.29,Yes,Yes,Yes,Web,"Hi Team,

I am not able to see latest records for timesheet approvals. it is showing older records.",Not able to see latest records for timesheet approvals
523991,14-10-2025,User Creation,Resolved,CR,CompanyOps,No,21-10-2025,15-10-2025,55 D,Anubhav Gupta,0.5,0.03,0.05,0.58,Yes,Yes,Yes,Web,,User Creation
524069,14-10-2025,Configuration,Resolved,CR,CompanyOps,No,21-10-2025,15-10-2025,55 D,Anubhav Gupta,0.25,0.01,0.03,0.29,Yes,Yes,Yes,Web,"Hi Team,

I am not able to see latest records for timesheet approvals. it is showing older records.",Not able to see latest records for timesheet approvals
524144,14-10-2025,Configuration,Resolved,CR,CompanyOps,No,21-10-2025,16-10-2025,55 D,Himanshu Padaliya,0.25,0.01,0.03,0.29,Yes,Yes,Yes,Web,,Time sheet tab is not accessible
524124,14-10-2025,Configuration,Resolved,CR,CompanyOps,No,21-10-2025,16-10-2025,55 D,Himanshu Padaliya,0.25,0.01,0.03,0.29,Yes,Yes,Yes,Web,"Hi Team,

I am not able to see manager role to check my teams details and their timesheets submitted.

Request to kindly enable manager role and confirm.

Employee Code: EC3040
Email: Nitin.pandey@businessnext.com
Mobile: 9716021021.

Please let me know in case any additional details required.

Thanks",Enable Manager Role for my Profile
524374,15-10-2025,Configuration,Invalid,CR,CompanyOps,No,22-10-2025,16-10-2025,54 D,Himanshu Padaliya,0,,,,No,No,No,Web,"Hi Team,

I am unable to access the ‘Zeno’ application using both my login credentials and SSO. I am encountering the error mentioned below while trying to log in.

Please look into this issue and assist us at your earliest convenience.

Do let me know in case of any information is needed.",Unable to Access ‘Zeno’ Application
524137,14-10-2025,Configuration,Resolved,CR,CompanyOps,No,21-10-2025,16-10-2025,55 D,Niharika Verma,0.25,0.01,0.03,0.29,Yes,Yes,Yes,Web,the configuration at my end does not show the option for a time sheet to be filled and updated,time sheet option is not available in menu
523990,14-10-2025,User Creation,Resolved,CR,CompanyOps,No,21-10-2025,16-10-2025,55 D,Niharika Verma,0.5,0.03,0.05,0.58,Yes,Yes,Yes,Web,,User Creation
524291,15-10-2025,Configuration,Invalid,CR,CompanyOps,No,22-10-2025,16-10-2025,54 D,Niharika Verma,0,,,,No,No,No,Web,,Test MPR
524159,14-10-2025,Configuration,Invalid,CR,CompanyOps,No,21-10-2025,22-10-2025,55 D,Vivek Kumar,0,,,,No,No,No,Web,Timesheet not visible on quick links tab,Timesheet not visible on quick links tab
524670,17-10-2025,Configuration,Resolved,CR,CompanyOps,No,24-10-2025,22-10-2025,52 D,Anubhav Gupta,1.5,0.08,0.15,1.73,Yes,Yes,Yes,Web,All resources under me are not visible in Team summary/Team View to approve the timesheet,Not able to see all resources to approve timesheet
524681,17-10-2025,,Resolved,CR,CompanyOps,No,24-10-2025,22-10-2025,52 D,Vishal Kumar,0.5,0.03,0.05,0.58,Yes,Yes,Yes,Web,request to add access to U.S. Customer Internal role for viewing tickets raised by US customers.,U.S. Customer Internal role request
524706,17-10-2025,User Creation,Resolved,CR,CompanyOps,No,24-10-2025,24-10-2025,52 D,Vivek Kumar,0.5,0.03,0.05,0.58,Yes,Yes,Yes,Web,"Need to provide access to Mycah from OBEE to be able to log and view Incidents for Production issues. 

Pls replicate access provided to exayavongsa@obee.com",User creation Mycah Ward - mward@obee.com
524976,23-10-2025,Configuration,Invalid,Incident,CompanyOps,No,30-10-2025,24-10-2025,46 D,Anubhav Gupta,0,,,,No,No,No,Web,"On opening Test plan of project unable to execute the uploaded test cases, getting page not found on clicking execute. Word file attached for reference.",Unable to execute Test Cases from Portal.
524997,23-10-2025,Configuration,Resolved,CR,CompanyOps,No,30-10-2025,29-10-2025,46 D,Deepali Kumari,2,0.1,0.2,2.3,Yes,Yes,Yes,Web,I am not able to see project in timesheet - Project  Name - ABC Labs,Unable to see project in timesheet
525095,24-10-2025,Configuration,Invalid,CR,CompanyOps,,31-10-2025,29-10-2025,45 D,Deepali Kumari,0,,,,No,No,No,Email,Email Syndication,Email Syndication : Shikhar Shivaji Bhosle is trying to reach you in Microsoft Teams
524944,23-10-2025,Configuration,Invalid,CR,CompanyOps,No,30-10-2025,24-10-2025,46 D,Niharika Verma,0,,,,No,No,No,Email,Email Syndication,Email Syndication : Rest Password: my.crmnext portal
524857,22-10-2025,User Creation,Resolved,CR,CompanyOps,,29-10-2025,24-10-2025,47 D,Deepali Kumari,0.5,0.03,0.05,0.58,Yes,Yes,Yes,Web,User creation - Suraj Tadakhe,User creation - Suraj Tadakhe
524806,22-10-2025,Configuration,Invalid,CR,CompanyOps,No,29-10-2025,30-10-2025,47 D,Niharika Verma,0,,,,No,No,No,Web,"Greetings Team,

Daily, multiple new cases are created and reflected in Kulvir Saini's Case list. Request you to please check and review the process through which these are created.
Attached are the multiple SS for your reference.

 Thanks 
Deepak Saini","Daily, multiple new cases are created and reflected in Kulvir Saini's Case list"
524836,22-10-2025,User Creation,Resolved,CR,CompanyOps,,29-10-2025,24-10-2025,47 D,Deepali Kumari,0.5,0.03,0.05,0.58,Yes,Yes,Yes,Web,User creation - Roshani Vishwakarma,User creation - Roshani Vishwakarma
525082,24-10-2025,Configuration,Invalid,CR,CompanyOps,No,31-10-2025,24-10-2025,45 D,Vishal Kumar,0,,,,No,No,No,Email,Email Syndication,"Email Syndication : RE: New MPR ""524997"" logged by Sanika Nar"
525193,24-10-2025,Configuration,Invalid,CR,CompanyOps,No,31-10-2025,29-10-2025,45 D,Himanshu Padaliya,0,,,,No,No,No,Email,Email Syndication,Email Syndication : RE: Export Invoice Alert email issue
525201,24-10-2025,Configuration,Invalid,CR,CompanyOps,No,31-10-2025,30-10-2025,45 D,Niharika Verma,0,,,,No,No,No,Web,"Hi Team,

As part of the recent brand name change at Bajaj, kindly update the company name in all auto-triggered emails from CRMNEXT as follows:

1. Change “Bajaj Allianz General Insurance Company Limited” to “Bajaj General Insurance”
2. Replace “BAGIC” with “BGIL”",Change Company Name in System
525240,24-10-2025,Configuration,Invalid,CR,CompanyOps,No,11-03-2025,27-10-2025,45 D,Himanshu Padaliya,0,,,,No,No,No,Email,Email Syndication,Email Syndication : Re: Export Invoice Alert email issue |
525246,24-10-2025,Configuration,Resolved,CR,CompanyOps,No,11-03-2025,28-10-2025,45 D,Vishal Kumar,0.25,0.01,0.03,0.29,Yes,Yes,Yes,Email,Email Syndication,Email Syndication : RE: BusinessNext Portal Access for Mycah
525278,27-10-2025,Configuration,Resolved,CR,CompanyOps,No,11-03-2025,30-10-2025,42 D,Niharika Verma,0.25,0.01,0.03,0.29,Yes,Yes,Yes,Web,"In timesheet i am not able to select module, requirement in dropdown against my assigned project.",Timesheet issues
525245,24-10-2025,Configuration,Invalid,CR,CompanyOps,,11-03-2025,27-10-2025,45 D,Dheeraj,0,,,,No,No,No,Email,Email Syndication,Email Syndication : BusinessNext Portal Access for Mycah
525282,27-10-2025,Configuration,Resolved,Incident,CompanyOps,No,11-03-2025,27-10-2025,42 D,Anubhav Gupta,0.25,0.01,0.03,0.29,Yes,Yes,Yes,Web,i cant see timesheet option in my login,i cant see timesheet option in my login
525225,24-10-2025,Configuration,Resolved,CR,CompanyOps,No,31-10-2025,27-10-2025,45 D,Anubhav Gupta,0.25,0.01,0.03,0.29,Yes,Yes,Yes,Web,"I'm working as PMO for SBI Project & operating from SBI Client Location Belapur.
I want Project Manager Role in Businessnext Portal for handling different activities like Timesheet Management, etc.
Please check & do the needful.",Request For Project Manager Role
525307,27-10-2025,Configuration,Invalid,CR,CompanyOps,,11-03-2025,27-10-2025,42 D,Vishal Kumar,0,,,,No,No,No,Email,Email Syndication,Email Syndication : Unable to login to Businessnext insatnce
525292,27-10-2025,User Creation,Resolved,CR,CompanyOps,No,11-03-2025,28-10-2025,42 D,Himanshu Padaliya,0.25,0.01,0.03,0.29,Yes,Yes,Yes,Web,,Access to Timesheet
525310,27-10-2025,Configuration,Resolved,Incident,CompanyOps,No,11-03-2025,28-10-2025,42 D,Anubhav Gupta,1,0.05,0.1,1.15,Yes,Yes,Yes,Email,Email Syndication,Email Syndication : Timesheet Project visibility Issue
525326,27-10-2025,Configuration,Invalid,CR,CompanyOps,,11-03-2025,29-10-2025,42 D,Deepali Kumari,0,,,,No,No,No,Email,Email Syndication,Email Syndication : Reagrding Unable to Raise Helpdesk HR Case
525841,30-10-2025,User Creation,Resolved,CR,CompanyOps,No,11-06-2025,31-10-2025,39 D,Vishal Kumar,0.5,0.03,0.05,0.58,Yes,Yes,Yes,Web,User Creation - Deepak Kumar Dinanath Vishwakarma,User Creation - Deepak Kumar Dinanath Vishwakarma
525530,28-10-2025,Configuration,Invalid,CR,CompanyOps,No,11-04-2025,28-10-2025,41 D,Vishal Kumar,0,,,,No,No,No,Web,,Installation of Bizagi
525411,27-10-2025,Configuration,Resolved,CR,CompanyOps,No,11-03-2025,28-10-2025,42 D,Himanshu Padaliya,0.25,0.01,0.03,0.29,Yes,Yes,Yes,Web,"My portal role is default role.
Kindly assign to consultant role on business next portal as it will be compatible as per my work requirements.
Kindly do this on priority.",Assign Consultant Role on Portal
525568,28-10-2025,Configuration,Invalid,CR,CompanyOps,No,11-04-2025,31-10-2025,41 D,Niharika Verma,0,,,,No,No,No,Web,"Requesting you to add project id - 00012267 for below users
Below BNI users already have access to one project, but they need access to another project as well so they can raise issues there.
hanifmuda.hanafi@idxpartners.com
wiratri@BNI.co.id",Add new project for two BNI Users
525526,28-10-2025,Configuration,Invalid,CR,CompanyOps,,11-04-2025,31-10-2025,41 D,Dheeraj,0,,,,No,No,No,Email,Email Syndication,Email Syndication : User credentials creation
525525,28-10-2025,Configuration,Invalid,CR,CompanyOps,No,11-04-2025,28-10-2025,41 D,Himanshu Padaliya,0,,,,No,No,No,Email,Email Syndication,Email Syndication : Try Microsoft 365 Copilot Chat with GPT-5
525575,28-10-2025,Configuration,Invalid,Incident,CompanyOps,No,11-04-2025,28-10-2025,41 D,Anubhav Gupta,0,,,,No,No,No,Email,Email Syndication,Email Syndication : Fw: Implementation of Mandate on Service Explicit (SE) Message Delivery Time band on DLT
525356,27-10-2025,Configuration,Resolved,Incident,CompanyOps,No,11-03-2025,29-10-2025,42 D,Anubhav Gupta,0.25,0.01,0.03,0.29,Yes,Yes,Yes,Web,Fill the time sheet partially but after some time it is not displaying,Previously Time Sheet was visible but now it is not displaying
525354,27-10-2025,Configuration,Resolved,CR,CompanyOps,No,11-03-2025,30-10-2025,42 D,Niharika Verma,0.5,0.03,0.05,0.58,Yes,Yes,Yes,Web,Their is no timesheet option visible under Quick links.,Time Sheet not Visible
525460,28-10-2025,User Creation,Resolved,CR,CompanyOps,No,11-04-2025,29-10-2025,41 D,Vishal Kumar,0.5,0.03,0.05,0.58,Yes,Yes,Yes,Web,User Creation - Vishal Yogeshkumar Purohit,User Creation - Vishal Yogeshkumar Purohit
525722,29-10-2025,Configuration,Resolved,CR,CompanyOps,No,11-05-2025,30-10-2025,40 D,Anubhav Gupta,1.25,0.06,0.13,1.44,Yes,Yes,Yes,Web,Both Project Name and Account Name fields are required when the Customer option is selected.,Project Name Field
525810,30-10-2025,Configuration,Invalid,CR,CompanyOps,No,11-06-2025,11-07-2025,39 D,Niharika Verma,0,,,,No,No,No,Web,"Hi Team,

As part of the recent brand name change at Bajaj, kindly update the company name in all auto-triggered emails from CRMNEXT as follows:

1. Change “Bajaj Allianz General Insurance Company Limited” to “Bajaj General Insurance”
2. Replace “BAGIC” with “BGIL”

AccountID - 16210
Name - Bajaj Allianz General Insurance Company Limited",Change Company Name in System
525854,30-10-2025,Configuration,Invalid,CR,CompanyOps,No,11-06-2025,30-10-2025,39 D,Himanshu Padaliya,0,,,,No,No,No,Email,Email Syndication,Email Syndication : RE: Immediate Action Required: Travel Request
525851,30-10-2025,Configuration,Invalid,CR,CompanyOps,,11-06-2025,30-10-2025,39 D,Sagar Verma,0,,,,No,No,No,Email,Email Syndication,Email Syndication : Re: Immediate Action Required: Travel Request
526248,11-03-2025,Configuration,Resolved,CR,CompanyOps,,11-10-2025,11-06-2025,35 D,Dheeraj,1,0.05,0.1,1.15,Yes,Yes,Yes,Web,"Greetings Team,

We need a new field 'Managed Services Incident Status' on the Incident Layout detail page for 'Engr Production Support' Role.

We only need the view rights of that filter for monitoring purposes.


Request you please align someone on priority. 

 Thanks & Regards
Deepak Saini",Need a new field 'Managed Services Incident Status' on the Incident Layout detail page for 'Engr Production Support' Role.
526359,11-04-2025,User Creation,Resolved,CR,CompanyOps,No,11-11-2025,11-06-2025,34 D,Anubhav Gupta,0.5,0.03,0.05,0.58,Yes,Yes,Yes,Web,User Creation - Khalil A Rahim Shaikh,User Creation - Khalil A Rahim Shaikh
525797,30-10-2025,User Creation,Resolved,CR,CompanyOps,No,11-06-2025,31-10-2025,39 D,Vishal Kumar,0.5,0.03,0.05,0.58,Yes,Yes,Yes,Web,User creation - Amol Prakash Barshikar,User creation - Amol Prakash Barshikar
525980,31-10-2025,Configuration,Invalid,CR,CompanyOps,No,11-07-2025,31-10-2025,38 D,Vishal Kumar,0,,,,No,No,No,Email,Email Syndication,Email Syndication : Wrong Billing showing in Report.
525230,24-10-2025,Configuration,Resolved,CR,CompanyOps,,31-10-2025,11-03-2025,45 D,Deepali Kumari,3,0.15,0.3,3.45,Yes,Yes,Yes,Web,"1.  My team is unable to add me to my project in the portal, as they are unable to find me.
2. I am unable to see my timesheet or any other details in portal.
3. Set my role as: Solution Engineer Delivery.",Not Able to find my project/assign project to me
525834,30-10-2025,Configuration,Resolved,CR,CompanyOps,No,11-06-2025,11-03-2025,39 D,Sagar Verma,0.25,0.01,0.03,0.29,Yes,Yes,Yes,Web,I have not access to add/ edit other details in Project.,Provide access of other details such as SAG Resouce name field etc.
525734,29-10-2025,Configuration,Resolved,CR,CompanyOps,,11-05-2025,11-03-2025,40 D,Sagar Verma,2,0.1,0.2,2.3,Yes,Yes,Yes,Web,"Greetings team,

We need 'AssignedTo' and 'LastModifiedon' fields on WSR and FQ layouts for ''Engr Production Support'' role.

Please take it priority as we need to prepare some data for the customer.

You can take the reference from the 'Incident' Layout history if required.

Thanks & Regards
Deepak Saini",Urgent : Need few changes on WSR and FQ History
525407,27-10-2025,Configuration,Resolved,CR,CompanyOps,No,11-03-2025,11-11-2025,42 D,Deepali Kumari,0.5,0.03,0.05,0.58,Yes,Yes,Yes,Web,Please move all cases and requirements tagged to projects provided in the word document to US COE Subportfolio,Please move all cases and requirements tagged to projects to US COE Subportfolio
